Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_30_672.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_30_706.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_30_739.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_30_772.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_30_806.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_30_839.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_30_872.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_30_906.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_30_939.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_30_973.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_31_006.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_31_039.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_31_072.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_31_106.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_31_139.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_31_172.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_31_206.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_31_239.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_31_273.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_31_306.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_31_339.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_31_372.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_31_406.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_31_439.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_31_472.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_31_506.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_31_539.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_31_573.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_31_606.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_31_639.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_31_672.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_31_706.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_31_739.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_31_772.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_31_806.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_31_839.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_31_872.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_31_906.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_31_939.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_31_972.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_32_006.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_32_039.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_32_072.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_32_106.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_32_139.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_32_173.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_32_206.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_32_239.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_32_272.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_32_306.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_32_339.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_32_372.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_32_406.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_32_439.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_32_472.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_32_506.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_32_539.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_32_572.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_32_606.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_32_639.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_32_672.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_32_706.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_32_739.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_32_772.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_32_806.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_32_839.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_32_872.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_32_906.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_32_939.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_32_972.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_33_006.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_33_039.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_33_072.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_33_106.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_33_139.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_33_172.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_33_206.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_33_239.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_33_272.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_33_306.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_33_339.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_33_372.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_33_406.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_33_439.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_33_472.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_33_506.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_33_540.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_33_573.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_33_606.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_33_639.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_33_672.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_33_706.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_33_739.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_33_773.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_33_807.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_33_840.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_33_873.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_33_906.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_33_940.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_33_973.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_34_006.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_34_039.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_34_072.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_34_106.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_34_139.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_34_172.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_34_206.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_34_239.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_34_272.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_34_306.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_34_339.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_34_372.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_34_406.jpg;0;0;0;0;109.6635;165.221;-0.004028033;346.3416;359.942
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_34_439.jpg;0;0;0;0;109.6635;165.221;-0.003999981;346.3416;359.9425
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_34_506.jpg;15;0;0;0;109.6635;165.221;359.9936;349.0416;359.9443
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_34_572.jpg;15;0;0;0;109.6635;165.221;359.9917;351.7416;359.9471
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_34_640.jpg;15;0;0;0;109.6635;165.221;359.9901;355.3418;359.9523
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_34_707.jpg;15;0;0;0;109.6635;165.221;359.9896;358.0418;359.9569
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_34_773.jpg;15;0;0;0;109.6635;165.221;359.9897;0.7417908;359.9619
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_34_840.jpg;15;0;0;0;109.6635;165.221;359.9909;4.341766;359.9689
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_34_907.jpg;15;0;0;0;109.6635;165.221;359.9925;7.041779;359.9742
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_34_973.jpg;15;0;0;0;109.6635;165.221;-0.005490926;9.74173;359.9792
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_35_040.jpg;15;0;0;0;109.6635;165.221;-0.002161207;13.34169;359.9857
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_35_106.jpg;15;0;0;0;109.6635;165.221;0.000662282;16.04167;359.99
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_35_172.jpg;15;0;0;0;109.6635;165.221;0.003646717;18.74168;359.9939
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_35_239.jpg;15;0;0;0;109.6635;165.221;0.007696583;22.34171;-0.001681755
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_35_306.jpg;15;0;0;0;109.6635;165.2209;0.01065524;25.04173;0.001016383
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_35_372.jpg;15;0;0;0;109.6635;165.221;0.01344232;27.74178;0.003199591
/Users/iTurbo/Google Drive/3. Developer/11. Udacity/2. Robotics/rover_project/personal_dataset/IMG/robocam_2017_07_06_19_29_35_439.jpg;15;0;0;0;109.6635;165.221;0.01675501;31.34177;0.005349452
